145,樹德公園,大同區,121.516149,25.066688,0.87,0.85,0.7,0.55,0.6,0.72,0.8,0.5,0.65,0.68,0.45,0.07,0.1,0.28,0.15,0.45,0.57,0.72
146,捷運士林站(2號出口),士林區,121.526556,25.092546,0.46,0.52,0.28,0.22,0.28,0.43,0.43,0.13,0.04,0.09,0.02,0.28,0.35,0.89,0.39,0.52,0.41,0.17
147,士林運動中心,士林區,121.521814,25.089175,0.68,0.61,0.75,0.66,0.41,0.47,0.19,0.47,0.44,0.44,0.48,0.56,0.19,0.62,0.31,0.38,0.38,0.38
148,捷運明德站,北投區,121.518316,25.110331,0.69,0.32,0.49,0.44,0.49,0.57,0.65,0.66,0.63,0.68,0.57,0.6,0.66,0.71,0.78,0.78,0.85,0.88
149,北投運動中心,北投區,121.509621,25.116665,0.58,0.52,0.4,0.26,0.42,0.44,0.35,0.37,0.34,0.26,0.26,0.03,0.16,0.19,0.45,0.44,0.6,0.65
150,松德公園,信義區,121.57343,25.036568,0.58,0.55,0.21,0.42,0.42,0.34,0.24,0.55,0.58,0.34,0.42,0.47,0.32,0.21,0.39,0.84,0.63,0.68
151,考試院,文山區,121.549827,24.987507,0.42,0.52,0.48,0.55,0.61,0.67,0.61,0.58,0.48,0.52,0.39,0.3,0.09,0.26,0.24,0.44,0.56,0.59
152,百齡國小,士林區,121.519175,25.08521,0.75,0.75,0.5,0.5,0.65,0.38,0.2,0.59,0.9,0.68,0.62,0.2,0.45,0.03,0.2,0.45,0.6,0.45
153,蔣渭水紀念公園,大同區,121.516299,25.059885,0.58,0.56,0.42,0.31,0.28,0.34,0.31,0.33,0.26,0.31,0.34,0.35,0.06,0.15,0.17,0.31,0.26,0.43
154,中正基河路口,士林區,121.519867,25.093396,0.65,0.65,0.62,0.59,0.43,0.54,0.51,0.49,0.59,0.57,0.54,0.46,0.3,0.19,0.14,0.22,0.41,0.38
155,瑞光港墘路口,內湖區,121.57505,25.076193,0.63,0.63,0.57,0.73,0.73,0.8,0.8,0.6,0.57,0.57,0.67,0.7,0.67,0.5,0.53,0.5,0.57,0.57
156,東湖國小,內湖區,121.61538,25.06853,0.16,0.27,0.3,0.22,0.36,0.24,0.22,0.19,0.22,0.16,0.24,0.27,0.39,0.24,0.19,0.3,0.68,0.7
157,麗山國小,內湖區,121.571467,25.082703,0.34,0.34,0.2,0.2,0.12,0.59,0.54,0.51,0.46,0.37,0.29,0.25,0.45,0.43,0.43,0.6,0.83,0.93
158,捷運東湖站,內湖區,121.61355,25.067026,0.47,0.53,0.68,0.87,0.85,0.85,0.98,0.68,0.62,0.64,0.49,0.23,0.17,0.19,0.21,0.49,0.66,0.55
159,捷運西湖站(1號出口),內湖區,121.566695,25.082866,0.36,0.39,0.5,0.64,0.61,0.67,0.44,0.5,0.5,0.39,0.19,0.58,0.33,0.53,0.17,0.56,0.44,0.31
161,大豐公園,北投區,121.503768,25.131143,0.58,0.49,0.49,0.44,0.4,0.42,0.44,0.45,0.44,0.45,0.47,0.47,0.36,0.38,0.45,0.64,0.75,0.91
162,捷運中山國小站(4號出口),中山區,121.52772,25.062924,0.8,0.44,0.63,0.61,0.47,0.43,0.46,0.47,0.44,0.33,0.26,0.01,0.03,0.01,0.23,0.31,0.24,0.36
163,捷運麟光站2號出口,大安區,121.559279,25.018097,0.88,0.86,0.72,0.47,0.61,0.59,0.53,0.5,0.5,0.54,0.59,0.24,0.23,0.1,0.24,0.46,0.51,0.54
164,捷運奇岩站,北投區,121.500801,25.126286,0.09,0.12,0.14,0.27,0.39,0.61,0.66,0.82,0.84,0.73,0.71,0.46,0.36,0.32,0.39,0.25,0.04,0.12
165,捷運唭哩岸站(2號出口),北投區,121.505693,25.120788,0.44,0.4,0.45,0.56,0.56,0.61,0.58,0.5,0.5,0.45,0.31,0.11,0.23,0.53,0.52,0.6,0.35,0.18
166,臺北市立景美女中,文山區,121.556177,24.980602,0.5,0.56,0.97,0.68,0.5,0.5,0.38,0.47,0.59,0.59,0.44,0.32,0.53,0.29,0.21,0.35,0.47,0.41
167,臺北市立天文館,士林區,121.518046,25.095714,0.2,0.2,0.38,0.48,0.54,0.56,0.52,0.64,0.71,0.88,0.52,0.3,0.1,0.08,0.12,0.14,0.18,0.18
168,河堤國小,中正區,121.522855,25.02288,0.73,0.7,0.68,0.82,0.75,0.73,0.68,0.64,0.64,0.36,0.18,0.09,0.07,0.02,0.11,0.16,0.18,0.25
169,植物園,中正區,121.509813,25.030015,0.48,0.43,0.45,0.43,0.39,0.43,0.48,0.43,0.39,0.39,0.36,0.57,0.43,0.57,0.61,0.73,1,0.7
170,新東公園,松山區,121.568883,25.059245,0.76,0.82,0.78,0.72,0.7,0.62,0.56,0.6,0.54,0.56,0.4,0.2,0.4,0.6,0.52,0.5,0.74,0.8
171,文山運動中心,文山區,121.559651,24.996842,0.45,0.53,0.42,0.39,0.37,0.29,0.34,0.42,0.39,0.29,0.18,0.18,0.08,0.03,0,0.13,0.26,0.24
172,捷運南京三民站(1號出口),松山區,121.562891,25.051562,0.48,0.33,0.42,0.71,0.5,0.79,0.38,0.92,0.57,0.42,0.38,0.08,0.46,0.92,0,0.04,0.42,0.08
173,捷運松江南京站(7號出口),中山區,121.533211,25.052181,0.71,0.68,0.62,0.46,0.54,0.5,0.36,0.48,0.91,0.84,0.91,0.82,0.79,0.71,0.64,0.85,0.8,0.62
174,捷運小巨蛋站(5號出口),松山區,121.553057,25.051702,0.48,0.46,0.58,0.46,0.6,0.42,0.4,0.58,0.4,0.46,0.58,0.38,0.12,0.29,0.47,0.04,0.33,0.21
175,捷運南京復興站(5號出口),松山區,121.544847,25.051618,0.23,0.29,0.73,0.83,0.58,0.46,0.54,0.65,0.38,0.38,0,0.38,0.29,0.75,0.33,0.06,0.04,0
176,興安華城,中山區,121.542318,25.055997,0.74,0.67,0.76,0.68,0.71,0.64,0.57,0.52,0.6,0.57,0.58,0.53,0.54,0.56,0.65,0.71,0.73,0.81
177,葫蘆國小,士林區,121.507495,25.082538,0.68,0.74,0.76,0.66,0.74,0.82,0.74,0.71,0.79,0.79,0.92,0.51,0.39,0.29,0.16,0.24,0.32,0.42
178,延平國宅,士林區,121.510306,25.078908,0.53,0.5,0.37,0.4,0.3,0.3,0.33,0.3,0.33,0.37,0.33,0.23,0.2,0.2,0.3,0.33,0.47,0.57
179,南港公園,南港區,121.59073,25.041355,0.54,0.54,0.75,0.63,0.54,0.52,0.46,0.38,0.37,0.37,0.08,0.1,0.06,0.21,0.04,0.15,0.31,0.4
180,福華商場,內湖區,121.592654,25.06877,0.53,0.55,0.57,0.62,0.62,0.69,0.77,0.74,0.41,0.65,0.62,0.47,0.5,0.6,0.72,0.68,0.7,0.72
181,建國和平路口,大安區,121.537383,25.02585,0.06,0.04,0.56,0.42,0.25,0.22,0.27,0.29,0.35,0.54,0.08,0.04,0.17,0.23,0.13,0.23,0.23,0.33
182,捷運古亭站(2號出口),中正區,121.523537,25.0253,0.12,0.12,0.16,0.16,0.31,0.51,0.59,0.39,0.31,0.22,0.12,0.39,0.49,0.41,0.08,0.16,0.12,0.12
183,圓環站,大同區,121.514179,25.05379,0.44,0.41,0.22,0.34,0.25,0.16,0.09,0.03,0.28,0.31,0.44,0.41,0.41,0.31,0.34,0.59,0.59,0.34
184,劍潭社區,中山區,121.537892,25.084759,0.45,0.43,0.33,0.31,0.29,0.31,0.26,0.26,0.26,0.19,0.1,0.19,0.21,0.26,0.45,0.43,0.55,0.55
185,?公公園,大安區,121.54605,25.042342,0.25,0.32,0.29,0.29,0.32,0.43,0.57,0.36,0.07,0.25,0.25,0.25,0.39,0.32,0.04,0,0,0.25
186,臺北市立大學,中正區,121.514218,25.035414,0.18,0.23,0.2,0.21,0.39,0.45,0.35,0.34,0.34,0.34,0.28,0.22,0.28,0.16,0.2,0.18,0.21,0.1
187,仁愛延吉街口,大安區,121.555769,25.037465,0.41,0.44,0.26,0.59,0.68,0.5,0.41,0.41,0.15,0.21,0.48,0.58,0.61,0.73,0.42,0.42,0.36,0.42
188,社子國小,士林區,121.50189,25.090293,0.2,0.18,0.41,0.41,0.36,0.38,0.45,0.45,0.46,0.5,0.48,0.3,0.27,0.43,0.48,0.52,0.61,0.64
189,金瑞公園(金龍路),內湖區,121.58781,25.087987,0.47,0.58,0.92,0.66,0.63,0.5,0.42,0.32,0.42,0.37,0.55,0.61,0.62,0.45,0.24,0.53,0.78,0.54
190,捷運大直站(3號出口),中山區,121.546683,25.079278,0.47,0.62,0.78,0.53,0.53,0.57,0.62,0.7,0.75,0.68,0.55,0.35,0.38,0.2,0.65,0.8,0.75,0.75
191,捷運大湖公園站(2號出口),內湖區,121.60206,25.083873,0.29,0.27,0.27,0.32,0.34,0.34,0.29,0.43,0.43,0.5,0.43,0.3,0.32,0.2,0.16,0.12,0,0.3
192,捷運葫洲站(1號出口),內湖區,121.607955,25.072485,0.11,0.09,0.11,0.25,0.25,0.32,0.34,0.48,0.48,0.32,0.33,0.21,0.14,0.2,0.36,0.25,0.39,0.36
193,舊莊區民活動中心,南港區,121.61935,25.041277,0.56,0.53,0.59,0.62,0.76,0.65,0.36,0.53,0.5,0.47,0.53,0.06,0.15,0.18,0.32,0.53,0.74,0.76
194,市民林森路口,中山區,121.524388,25.047958,0.28,0.24,0.24,0.28,0.42,0.44,0.38,0.22,0.22,0.42,0.42,0.34,0.36,0.5,0.58,0.62,0.68,0.78
195,信義杭州路口(中華電信總公司),中正區,121.523987,25.035851,0.58,0.64,0.52,0.5,0.26,0.24,0.18,0.22,0.4,0.2,0.06,0.14,0.06,0.16,0.28,0.44,0.54,0.62
196,新湖國小,內湖區,121.589233,25.068744,0.75,0.75,0.83,0.78,0.52,0.43,0.35,0.35,0.26,0.35,0.3,0.26,0.26,0.17,0.29,0.25,0.38,0.46
197,饒河夜市(八德路側),松山區,121.571885,25.049845,0.38,0.38,0.32,0.35,0.29,0.21,0.03,0.09,0.03,0.21,0.29,0.44,0.44,0.5,0.53,0.47,0.5,0.41
201,東陽公園,南港區,121.597924,25.057164,0.61,0.57,0.45,0.48,0.41,0.41,0.36,0.34,0.32,0.36,0.18,0.07,0.05,0.14,0.39,0.6,0.88,0.6
202,捷運關渡站,北投區,121.467336,25.124646,0.34,0.5,0.45,0.44,0.46,0.54,0.59,0.56,0.61,0.25,0.47,0.34,0.12,0.37,0.58,0.58,0.42,0.37
203,古亭國中,萬華區,121.51057,25.024487,0.93,0.75,0.57,0.45,0.33,0.25,0.15,0.26,0.28,0.15,0.17,0.07,0.12,0.33,0.5,0.23,0.5,0.62
204,臺北市立大學(天母校區),士林區,121.53742,25.113625,0.67,0.71,0.67,0.69,0.64,0.52,0.52,0.62,0.52,0.52,0.52,0.29,0.33,0.19,0.33,0.57,0.48,0.45
205,木柵光輝路口,文山區,121.55561,24.988241,0.39,0.39,0.32,0.36,0.86,0.86,0.39,0.32,0.39,0.32,0.46,0.54,0.61,0.57,0.54,0.54,0.5,0.58
206,捷運辛亥站,文山區,121.55716,25.005386,0.56,0.66,0.75,0.66,0.62,0.44,0.34,0.44,0.44,0.5,0.44,0.44,0.34,0.28,0.38,0.31,0.38,0.44
207,福安國中,士林區,121.487477,25.103242,0.52,0.48,0.41,0.41,0.55,0.55,0.55,0.55,0.48,0.55,0.55,0.45,0.41,0.59,0.59,0.59,0.59,0.59
208,龍山國小,萬華區,121.495342,25.035555,0.58,0.49,0.4,0.4,0.46,0.41,0.41,0.22,0.11,0.04,0.09,0.15,0.22,0.22,0.15,0.37,0.43,0.5
209,捷運復興崗站,北投區,121.486071,25.137837,0.52,0.52,0.45,0.5,0.57,0.6,0.52,0.55,0.48,0.69,0.62,0.63,0.63,0.54,0.51,0.51,0.33,0.21
210,樂群二敬業四路口,中山區,121.558135,25.079766,0.71,0.81,0.62,0.67,0.6,0.4,0.42,0.42,0.47,0.32,0.33,0.27,0.27,0.38,0.43,0.48,0.47,0.7
211,星雲金湖街口,內湖區,121.597339,25.080915,0.57,0.55,0.53,0.5,0.45,0.5,0.53,0.45,0.45,0.38,0.35,0.4,0.4,0.33,0.3,0.3,0.33,0.38
212,北安大直街口,中山區,121.549452,25.084223,0.49,0.47,0.33,0.33,0.35,0.31,0.33,0.31,0.27,0.41,0.49,0.39,0.45,0.33,0.67,0.69,0.73,0.71
213,蘭雅國小,士林區,121.523107,25.107782,0.7,0.67,0.7,0.67,0.43,0.47,0.47,0.43,0.6,0.67,0.57,0.47,0.5,0.67,0.6,0.53,0.63,0.47
214,基河一期國宅,內湖區,121.578645,25.055935,0.43,0.41,0.46,0.44,0.39,0.37,0.43,0.41,0.39,0.37,0.31,0.28,0.37,0.13,0.17,0.15,0.17,0.24
215,捷運北門站(3號出口),大同區,121.510367,25.04993,0.59,0.59,0.44,0.52,0.67,0.57,0.57,0.46,0.2,0.62,0.38,0.25,0.31,0.2,0.25,0.18,0.12,0.3
216,培英公園,中山區,121.544601,25.082553,0.4,0.5,0.46,0.48,0.52,0.44,0.48,0.54,0.54,0.55,0.38,0.24,0.14,0.08,0.1,0.16,0.12,0.24
217,臺北花市,內湖區,121.574267,25.062645,0.12,0.2,0.2,0.25,0.42,0.68,0.78,0.53,0.42,0.38,0.47,0.6,0.47,0.35,0.4,0.12,0,0.28
218,松山高中,信義區,121.564108,25.043299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,大理高中,萬華區,121.49074,25.031147,0.24,0.34,0.29,0.39,0.21,0.18,0.05,0.32,0.21,0.39,0.37,0.18,0.11,0.32,0.5,0.68,0.29,0.39
220,大稻埕公園,大同區,121.510512,25.059162,0.22,0.06,0.08,0.03,0.22,0.44,0.33,0.22,0.28,0.44,0,0.11,0.36,0,0,0.14,0.39,0.44
221,泰和公園,信義區,121.57107,25.019276,0.65,0.5,0.17,0.47,0.35,0.3,0.25,0.05,0.25,0.1,0.03,0.15,0.23,0.15,0.33,0.45,0.9,0.3
222,撫順公園,中山區,121.522065,25.064108,0.6,0.6,0.57,0.4,0.4,0.33,0.62,0.47,0.37,0.33,0.13,0.07,0.13,0.07,0.33,0.13,0.7,0.9
223,清江國小,北投區,121.507267,25.1274,0.8,0.75,0.7,0.53,0.38,0.25,0.12,0.3,0.23,0.2,0,0.12,0.35,0.72,0.03,0.25,0.68,0.8
224,社正公園,士林區,121.510535,25.088243,0.82,0.88,0.75,0.78,0.8,0.78,0.75,0.78,0.8,0.42,0.53,0.68,0.72,0.28,0.35,0.47,0.6,0.72
225,臥龍樂業街口,大安區,121.554839,25.0186,0.8,0.78,0.75,0.65,0.62,0.62,0.65,0.65,0.57,0.72,0.35,0.15,0.25,0.45,0.15,0.33,0.65,0.57
226,向陽南港路口,南港區,121.594228,25.054365,0.56,0.53,0.53,0.47,0.44,0.53,0.53,0.47,0.44,0.41,0.31,0.41,0.47,0.44,0.19,0.12,0.25,0.22
227,麗山高中,內湖區,121.57668,25.084244,0.69,0.72,0.72,0.64,0.56,0.51,0.51,0.54,0.54,0.33,0.38,0.46,0.36,0.44,0.46,0.44,0.55,0.6
228,捷運萬芳社區站,文山區,121.567474,24.998956,0.57,0.53,0.57,0.5,0.47,0.4,0.37,0.37,0.37,0.3,0.13,0.03,0.6,0.31,0.45,0.48,0.52,0.55
229,市民太原路口,大同區,121.514611,25.049394,0.41,0.29,0.38,0.61,0.09,0.42,0.76,0.64,0.61,0.26,0.68,0.41,0.56,1,0.53,0.12,0.09,0.03
230,湖光國宅,內湖區,121.580811,25.075366,0.71,0.71,0.63,0.6,0.57,0.49,0.46,0.29,0.29,0.34,0.29,0.23,0.11,0.11,0.37,0.46,0.74,0.74
231,內政部營建署,松山區,121.545022,25.047805,0.47,0.4,0.4,0.35,0.28,0.4,0.57,0.33,0.5,0.28,0.38,0.3,0.53,0.5,0.6,0.42,0.55,0.55
232,中山天母路口,士林區,121.529738,25.118843,0.16,0.19,0.07,0.12,0.05,0.02,0.02,0.02,0.14,0.05,0,0.02,0.12,0.23,0.02,0.09,0.35,0.4
233,捷運忠義站,北投區,121.474155,25.131411,0.22,0.22,0.22,0.22,0.2,0.24,0.26,0.2,0.16,0.16,0.1,0.12,0.1,0.12,0.16,0.16,0.16,0.18
234,永欣綠地,北投區,121.526071,25.124162,0.63,0.61,0.61,0.53,0.47,0.39,0.39,0.32,0.68,0.61,0.5,0.26,0.34,0.29,0.21,0.53,0.63,0.63
235,市民東興路口,松山區,121.565928,25.04846,0.3,0.17,0.23,0.33,0.4,0.3,0.2,0.17,0.13,0.27,0.07,0.47,0.27,0.3,0.4,0.53,0.67,0.6
236,關渡自然公園,北投區,121.469138,25.119292,0.69,0.44,0.44,0.64,0.56,0.42,0.39,0.58,0.69,0.56,0.31,0.03,0.22,0.25,0.25,0.14,0.22,0.42
237,文山第二行政中心,文山區,121.551418,25.001149,0.58,0.53,0.66,0.66,0.66,0.76,0.58,0.58,0.5,0.39,0.37,0.24,0.29,0.18,0.37,0.24,0.34,0.42
238,瑞湖陽光街口,內湖區,121.575965,25.073119,0.59,0.59,0.72,0.88,0.56,0.5,0.59,0.72,0.66,0.66,0.47,0.47,0.47,0.41,0.38,0.28,0.28,0.25
239,新明路321巷口,內湖區,121.584098,25.056687,0.54,0.52,0.44,0.4,0.35,0.33,0.31,0.25,0.29,0.23,0.08,0.04,0.1,0.21,0.19,0.31,0.33,0.31
240,南京建國路口,中山區,121.536802,25.052141,0.57,0.55,0.6,0.64,0.71,0.74,0.72,0.6,0.62,0.53,0.59,0.52,0.5,0.34,0.33,0.41,0.38,0.24
241,林口公園,信義區,121.579146,25.038943,0.76,0.71,0.63,0.55,0.66,0.55,0.55,0.74,0.55,0.5,0.47,0.55,0.42,0.5,0.39,0.47,0.76,0.76
242,關渡宮,北投區,121.463161,25.117472,0.55,0.62,0.6,0.42,0.68,0.78,0.7,0.78,0.25,0.35,0.38,0,0.15,0.46,0.72,0.33,0.4,0.47
243,社子公園,士林區,121.506219,25.090202,0.37,0.37,0.37,0.2,0.13,0.1,0.1,0.1,0.2,0.23,0.3,0.33,0.33,0.43,0.3,0.3,0.4,0.4
244,復興市民路口,中山區,121.543736,25.045908,0.38,0.4,0.38,0.4,0.67,0.89,0.91,0.91,0.93,0.82,1,0.36,0.16,0.16,0.16,0.31,0.02,0.07
245,捷運中山國中站,中山區,121.544028,25.060632,0.5,0.43,0.05,0.41,0.68,0.32,0.48,0.52,0.36,0.48,0.27,0.34,0.43,0.14,0.41,0.23,0.21,0.37
246,國立故宮博物院,士林區,121.548086,25.098743,0.25,0.25,0.25,0.28,0.28,0.28,0.28,0.28,0.3,0.23,0.23,0.2,0.2,0.2,0.2,0.15,0.17,0.17
247,木柵公園,文山區,121.560627,24.987144,0.41,0.35,0.32,0.44,0.44,0.56,0.59,0.53,0.56,0.62,0.56,0.47,0.44,0.41,0.29,0.5,0.53,0.62
248,喬治工商,大安區,121.555566,25.027123,0.25,0.25,0,0.55,0.45,0.26,0.19,0.45,0.35,0.19,0.22,0.03,0.06,0.12,0.38,0.59,0.44,0.44
249,中華桂林路口,萬華區,121.506624,25.037706,0.72,0.56,0.47,0.56,0.65,0.72,0.56,0.31,0.31,0,0.25,0.25,0.38,0.12,0.44,0.34,0.5,0.44
250,忠孝東路三段217巷口,大安區,121.539873,25.04184,0.73,0.54,0.41,0.43,0.46,0.24,0.38,0.41,0.16,0.11,0.14,0.11,0.3,0.27,0.46,0.43,0.49,0.43
251,華齡公園,士林區,121.520692,25.083023,0.69,0.69,0.58,0.42,0.5,0.42,0.5,0.11,0.75,0.67,0.66,0.14,0.23,0.4,0.51,0.58,0.61,0.5
252,大安運動中心,大安區,121.545608,25.020544,0.56,0.59,0.44,0.5,0.85,0.47,0.29,0.12,0.32,0.76,0.68,0.65,0.68,0.71,0.56,0.76,0.38,0.38
253,芝山抽水站,士林區,121.52799,25.101423,0.38,0.44,0.29,0.18,0.09,0.47,0.47,0.32,0.21,0.18,0.03,0,0.03,0.21,0.32,0.29,0.47,0.56
254,立功立德路口,北投區,121.471482,25.125377,0.29,0.53,0.53,0.5,0.44,0.44,0.47,0.56,0.59,0.65,0.68,0.62,0.24,0.26,0.44,0.53,0.62,0.62
255,光復南路22巷口,松山區,121.557674,25.046914,0.5,0.3,0.7,0.6,0.67,0.57,0.67,0.53,0.23,0.27,0.43,0.2,0.47,0.3,0.47,0.8,0.77,0.73
256,中山中正路口,士林區,121.527526,25.096507,0.07,0.1,0.05,0.15,0.17,0.23,0.33,0.3,0.28,0.23,0.12,0.15,0.07,0.2,0.17,0.1,0.17,0.25
257,錦德公園,萬華區,121.492637,25.023316,0.74,0.65,0.59,0.47,0.38,0.29,0.21,0.15,0.15,0.21,0.15,0.15,0.15,0.26,0.24,0.65,0.94,1
258,聯合醫院中興院區,大同區,121.507979,25.052096,0.61,0.58,0.61,0.58,0.58,0.45,0.42,0.45,0.29,0.21,0.15,0.21,0.26,0.26,0.31,0.53,0.62,0.68
259,南京遼寧街口,中山區,121.542168,25.051761,0.46,0.49,0.37,0.34,0.2,0.51,0.66,0.54,0.63,0.43,0.43,0.62,0.46,0.5,0.47,0.42,0.33,0.42
260,民權瑞光路口,內湖區,121.583991,25.068616,0.25,0.22,0.22,0.61,0.56,0.58,0.61,0.64,0.64,0.67,0.58,0.56,0.47,0.42,0.44,0.61,0.61,0.64
261,健康新城,松山區,121.560928,25.054095,0.79,0.77,0.74,0.77,0.81,0.72,0.6,0.63,0.67,0.56,0.44,0.3,0.28,0.53,0.67,0.44,0.67,0.79
262,永安藝文館-表演36房,文山區,121.569064,24.984144,0.71,0.68,0.64,0.61,0.54,0.57,0.61,0.57,0.5,0.54,0.63,0.44,0.15,0.19,0.19,0.52,0.59,0.59
263,至善臨溪路口,士林區,121.542153,25.097103,0.32,0.32,0.37,0.37,0.29,0.24,0.08,0.11,0.13,0.18,0.08,0.05,0.05,0.05,0.29,0.37,0.45,0.51
264,秀山區民活動中心,北投區,121.493009,25.145936,0.46,0.43,0.39,0.18,0.07,0.43,0.43,0.61,0.61,0.57,0.36,0.21,0.18,0.11,0.18,0.21,0.25,0.22
265,中央北路四段30巷口,北投區,121.478,25.135394,0.27,0.27,0.37,0.4,0.2,0.07,0.03,0.2,0.2,0.23,0.37,0.17,0.1,0.07,0.03,0.03,0.03,0.13
266,洲子一號公園,內湖區,121.564806,25.080258,0.09,0.12,0.24,0.21,0.24,0.35,0.35,0.47,0.5,0.5,0.5,0.32,0.35,0.41,0.44,0.44,0.47,0.44
267,八德中坡路口,南港區,121.580194,25.05062,0.63,0.76,0.76,0.79,0.71,0.76,0.84,0.84,0.47,0.53,0.68,0.68,0.79,0.92,0.53,0.55,0.42,0.45
268,南港高工,南港區,121.607055,25.056655,0.67,0.57,0.7,0.7,0.73,0.73,0.7,0.23,0.37,0.3,0.17,0.2,0,0.03,0.1,0.3,0.3,0.23
269,三軍總醫院,內湖區,121.590304,25.070723,0.48,0.57,0.57,0.53,0.47,0.57,0.41,0.4,0.43,0.5,0.33,0.33,0.3,0.43,0.43,0.6,0.7,0.7
270,雨農國小,士林區,121.529217,25.105429,0.85,0.74,0.53,0.56,0.56,0.41,0.24,0.06,0.47,0.38,0.21,0.59,0.38,0.32,0.5,0.5,0.68,0.59
271,伊通長安路口,中山區,121.534693,25.048334,0.18,0.14,0.14,0.5,0.78,0.7,0.68,0.54,0.36,0.39,0.32,0.29,0,0.18,0.18,0.25,0.21,0.25
272,忠順區民活動中心,文山區,121.563125,24.984707,0.28,0.31,0.41,0.38,0.25,0.25,0.16,0.12,0.06,0.22,0.09,0.09,0.12,0.5,0.44,0.66,0.78,0.56
273,芝山國小,士林區,121.535954,25.110437,0.79,0.76,0.58,0.21,0.58,0.53,0.42,0.26,0.34,0.18,0.24,0.29,0.39,0.24,0.45,0.82,0.58,0.34
274,扶輪親恩公園,內湖區,121.579833,25.066997,0.39,0.39,0.42,0.39,0.33,0.24,0.24,0.24,0.38,0.32,0.35,0.26,0.29,0.32,0.32,0.35,0.26,0.32
275,西本願寺廣場,萬華區,121.507688,25.040988,0.71,0.61,0.64,0.4,0.37,0.39,0.46,0.47,0.61,0.68,0.56,0.58,0.56,0.33,0.74,0.51,0.44,0.32
276,三興公園,信義區,121.55932,25.028679,0.79,0.68,0.53,0.26,0.24,0.08,0.11,0.03,0.03,0.39,0.45,0.24,0.18,0.42,0.08,0.32,0.61,0.74
277,中山堂,中正區,121.51025,25.044091,0.22,0.22,0.22,0.06,0.28,0.22,0.28,0.41,0.22,0.19,0.19,0.06,0.28,0.22,0.28,0.34,0.38,0.34
278,明美公園,內湖區,121.586065,25.062557,0.35,0.48,0.45,0.48,0.45,0.48,0.45,0.48,0.52,0.58,0.5,0.38,0.34,0.44,0.47,0.41,0.34,0.38
279,南港車站(興華路),南港區,121.606331,25.053432,0.23,0.31,0.4,0.38,0.38,0.47,0.69,0.44,0.48,0.23,0.48,0.34,0.39,0.4,0.19,0.33,0.08,0.02
280,士林新天地,士林區,121.51732,25.089034,0.59,0.26,0.3,0.12,0.41,0.26,0.48,0.48,0.56,0.67,0.52,0.74,0.41,0.74,0.44,0.56,0.59,0.41
281,松江公園,中山區,121.532725,25.050245,0.47,0.38,0.28,0.25,0.16,0.22,0.19,0.16,0.16,0.38,0.28,0.16,0.28,0.09,0.06,0.12,0.31,0.34
282,富台公園,信義區,121.571999,25.041935,0.43,0.43,0.43,0.33,0.37,0.57,0.67,0.47,0.6,0.53,0.43,0.37,0.2,0.33,0.47,0.67,0.7,0.7
283,中央北路四段540巷口,北投區,121.4677,25.127959,0.31,0.31,0.28,0.28,0.16,0.12,0,0.25,0.19,0.22,0.12,0.09,0.25,0.31,0.38,0.41,0.41,0.41
284,華聲公園,士林區,121.522096,25.096166,0.63,0.65,0.63,0.64,0.51,0.58,0.66,0.73,0.73,0.61,0.58,0.52,0.64,0.79,0.44,0.33,0.42,0.47
285,螢橋國小,中正區,121.51377,25.025966,0.53,0.47,0.42,0.6,0.47,0.38,0.05,0.68,0.57,0.55,0.38,0.55,0.17,0.4,0.1,0.33,0.7,0.57
286,德明財經科技大學,內湖區,121.565713,25.086372,0.59,0.44,0.35,0.21,0.38,0.32,0.29,0.21,0.15,0.12,0,0.38,0.59,0.59,0.68,0.85,0.59,0.65
287,第二果菜批發市場,中山區,121.538264,25.067558,0.69,0.71,0.63,0.6,0.44,0.53,0.54,0.29,0.2,0.2,0.29,0.46,0.51,0.06,0.17,0.26,0.49,0.6
288,濟南紹興路口,中正區,121.524591,25.041928,0.54,0.52,0.49,0.48,0.44,0.39,0.43,0.39,0.33,0.38,0.3,0.3,0.33,0.4,0.43,0.51,0.66,0.64
289,牯嶺公園,中正區,121.518835,25.023377,0.55,0.74,0.79,0.55,0.34,0.32,0.05,0.11,0.11,0.26,0.18,0.21,0.21,0.55,0.08,0.24,0.76,0.26
290,新生公園,中山區,121.530188,25.068387,0.46,0.46,0.46,0.19,0.46,0.46,0.42,0.04,0.04,0.12,0.27,0.04,0.12,0.23,0.27,0.31,0.46,0.5
291,捷運松山站(3號出口),松山區,121.577459,25.049616,0.8,0.7,0.66,0.62,0.64,0.48,0.76,0.8,0.74,0.65,0.57,0.69,0.61,0.52,0.4,0.36,0.18,0.28
292,合心廣場,南港區,121.582848,25.046361,0.68,0.6,0.5,0.7,0.7,0.68,0.75,0.5,0.72,0.7,0.57,0.68,0.59,0.51,0.47,0.53,0.75,0.72
293,自來水園區,中正區,121.530037,25.013284,0.46,0.56,0.44,0.38,0.49,0.79,0.79,0.77,0.74,0.74,0.28,0.15,0.62,0.67,0.44,0.49,0.15,0.05
294,朱崙商場,中山區,121.540431,25.047617,0.28,0.22,0.47,0.69,0.33,0.39,0.39,0.33,0.14,0.17,0.06,0.42,0.28,0.17,0.25,0.46,0.5,0.58
